stop_id	stop_name
80772	LIND AVE SW & SW 27TH ST (80772)
80769	LIND AVE SW & SW 29TH ST (80769)
80669	LIND AVE SW & SW 34TH ST (80669)
80763	LIND AVE SW & SW 39TH ST (80763)
80764	LIND AVE SW & SW 41ST ST (80764)
59358	SW 43RD ST & LIND AVE SW (59358)
84362	E VALLEY HWY & S 180TH ST (84362)
84363	E VALLEY HWY & S 184TH ST (84363)
84364	E VALLEY HWY & S 187TH ST (84364)
84365	84TH AVE S & S 192ND ST (84365)
84366	84TH AVE S & S 196TH ST (84366)
84367	84TH AVE S & S 200TH ST (84367)
84368	84TH AVE S & S 202ND ST (84368)
84352	84TH AVE S & S 212TH ST (84352)
85853	84TH AVE S & S 220TH ST (85853)
85855	84TH AVE S & S 224TH ST (85855)
80780	CENTRAL AVE N & S 228TH ST (80780)
80790	CENTRAL AVE N & E GEORGE ST (80790)
58144	CENTRAL AVE N & E JAMES ST (58144)
59881	TUKWILA STATION ACS & S LONGACRES WAY BAY #1 (59881)
41229	S 133RD ST & 44TH AVE S (41229)
59295	INTERURBAN AVE S & 48TH AVE S (59295)
40841	S 133RD ST & 44TH AVE S (40841)
40830	EAST MARGINAL WAY S & 40TH AVE S (40830)
40844	EAST MARGINAL WAY S & S 128TH ST (40844)
40846	EAST MARGINAL WAY S & S 124TH ST (40846)
40847	EAST MARGINAL WAY S & S 120TH PL (40847)
40865	EAST MARGINAL WAY S & S 116TH ST (40865)
45760	EAST MARGINAL WAY S & S BRIGHTON ST (45760)
48050	EAST MARGINAL WAY S & S MICHIGAN ST (48050)
48245	EAST MARGINAL WAY S & 4TH AVE S (48245)
45990	EAST MARGINAL WAY S & EAST MARGINAL WAY S (45990)
46010	EAST MARGINAL WAY S & CORSON AVE S (46010)
46030	EAST MARGINAL WAY S & ELLIS AVE S (46030)
32225	S 112TH ST & TUKWILA INTL BLVD (32225)
32232	EAST MARGINAL WAY S & S 116TH ST (32232)
41222	EAST MARGINAL WAY S & S 120TH PL (41222)
41224	EAST MARGINAL WAY S & S 124TH ST (41224)
41226	EAST MARGINAL WAY S & S 128TH ST (41226)
41230	EAST MARGINAL WAY S & 40TH AVE S (41230)
59291	INTERURBAN AVE S & S 133RD ST (59291)
59292	INTERURBAN AVE S & 48TH AVE S (59292)
58109	STRANDER BLVD & 61ST PL S (58109)
79960	53RD AVE S & KLICKITAT DR (79960)
79970	S 160TH ST & 53RD AVE S (79970)
79980	51ST AVE S & S 160TH ST (79980)
53946	51ST AVE S & S 164TH ST (53946)
79983	S 164TH ST & 44TH CT S (79983)
80189	S 164TH ST & MILITARY RD S (80189)
53380	MILITARY RD S & S 166TH ST (53380)
53400	MILITARY RD S & S 170TH ST (53400)
53420	MILITARY RD S & S 173RD ST (53420)
60915	S 176TH ST & MILITARY RD S (60915)
60909	S 176TH ST & 42ND AVE S (60909)
60911	S 176TH ST & 38TH AVE S (60911)
60906	S 176TH ST & 34TH AVE S (60906)
60903	S 176TH ST & 30TH AVE S BAY #3 (60903)
61090	INTERNATIONAL BLVD & S 182ND ST (61090)
47415	S 216TH ST & 14TH AVE S (47415)
47417	S 216TH ST & 20TH AVE S (47417)
47419	S 216TH ST & 24TH AVE S (47419)
50445	24TH AVE S & S 223RD ST (50445)
49011	24TH AVE S & S 223RD ST (49011)
47403	S 216TH ST & 24TH AVE S (47403)
47405	S 216TH ST & 14TH AVE S (47405)
47406	S 216TH ST & 11TH AVE S (47406)
47407	S 216TH ST & WESLEY TERRACE ENTRANCE (47407)
60880	INTERNATIONAL BLVD & S 188TH ST (60880)
60890	INTERNATIONAL BLVD & S 180TH ST (60890)
60902	S 176TH ST & INTERNATIONAL BLVD BAY #4 (60902)
60904	S 176TH ST & 34TH AVE S (60904)
60908	S 176TH ST & 38TH AVE S (60908)
60914	S 176TH ST & 42ND AVE S (60914)
60916	S 176TH ST & MILITARY RD S (60916)
52710	MILITARY RD S & S 176TH ST (52710)
52720	MILITARY RD S & S 173RD ST (52720)
80240	S 170TH ST & MILITARY RD S (80240)
80250	S 170TH ST & 51ST AVE S (80250)
80260	51ST AVE S & S 170TH ST (80260)
80270	51ST AVE S & S 168TH ST (80270)
80280	51ST AVE S & S 166TH ST (80280)
80290	51ST AVE S & S 164TH ST (80290)
80300	51ST AVE S & S 160TH ST (80300)
80310	S 160TH ST & 53RD AVE S (80310)
80320	53RD AVE S & KLICKITAT DR (80320)
58061	S 212TH ST & 42ND AVE S (58061)
58051	S 212TH ST & 50TH AVE S (58051)
58043	S 212TH ST & 59TH PL S (58043)
58079	S 212TH ST & 64TH AVE S (58079)
58077	S 212TH ST & 68TH AVE S (58077)
58078	S 212TH ST & 72ND AVE S (58078)
58141	S 212TH ST & 76TH AVE S (58141)
58142	S 212TH ST & 84TH AVE S (58142)
58146	S 212TH ST & 84TH AVE S (58146)
85850	S 208TH ST & 98TH PL S (85850)
85852	SE 208TH ST & 101ST AVE SE (85852)
85854	SE 208TH ST & 105TH PL SE (85854)
85856	SE 208TH ST & 108TH AVE SE (85856)
85857	SE 208TH ST & 110TH AVE SE (85857)
85858	SE 208TH ST & 116TH AVE SE (85858)
85860	SE 208TH ST & 120TH AVE SE (85860)
85861	SE 208TH ST & 124TH AVE SE (85861)
85862	124TH AVE SE & SE 209TH ST (85862)
85866	124TH AVE SE & SE 211TH ST (85866)
85868	124TH AVE SE & SE 213TH ST (85868)
85869	124TH AVE SE & SE 216TH ST (85869)
85873	124TH AVE SE & SE 217TH PL (85873)
85876	124TH AVE SE & SE 221ST ST (85876)
85879	SE 223RD DR & 124TH AVE SE (85879)
85881	SE 223RD DR & 122ND AVE SE (85881)
85887	SE 223RD DR & 120TH AVE SE (85887)
85889	SE 223RD DR & 116TH AVE SE (85889)
85891	116TH AVE SE & SE 225TH ST (85891)
85893	116TH AVE SE & SE 226TH ST (85893)
85895	116TH AVE SE & SE 229TH ST (85895)
85859	116TH AVE SE & SE 233RD ST (85859)
85833	116TH AVE SE & SE 240TH ST (85833)
85843	116TH AVE SE & SE 243RD PL (85843)
85847	116TH AVE SE & SE 252ND CT (85847)
85845	116TH AVE SE & SE 256TH PL (85845)
60477	KENT KANGLEY RD & 124TH AVE SE (60477)
60475	KENT KANGLEY RD & 127TH AVE SE (60475)
60482	132ND AVE SE & SE KENT-KANGLEY RD (60482)
60457	132ND AVE SE & SE 268TH ST (60457)
60459	KENT KANGLEY RD & 132ND AVE SE (60459)
60461	KENT KANGLEY RD & 127TH AVE SE (60461)
60463	KENT KANGLEY RD & 124TH AVE SE (60463)
85878	116TH AVE SE & SE 258TH ST (85878)
85880	116TH AVE SE & SE 254TH PL (85880)
85882	116TH AVE SE & SE 251ST ST (85882)
85884	116TH AVE SE & SE 243RD PL (85884)
57124	116TH AVE SE & SE 240TH ST (57124)
57125	116TH AVE SE & SE 233RD PL (57125)
85815	116TH AVE SE & SE 228TH PL (85815)
85816	116TH AVE SE & SE 226TH ST (85816)
85818	SE 223RD DR & 116TH AVE SE (85818)
85819	SE 223RD DR & 120TH AVE SE (85819)
85821	SE 223RD DR & 122ND AVE SE (85821)
85823	SE 223RD DR & 124TH AVE SE (85823)
85825	124TH AVE SE & SE 221ST ST (85825)
85827	124TH AVE SE & SE 217TH PL (85827)
85829	124TH AVE SE & SE 216TH ST (85829)
85830	124TH AVE SE & SE 213TH ST (85830)
85832	124TH AVE SE & SE 211TH PL (85832)
85834	124TH AVE SE & SE 210TH ST (85834)
85837	SE 208TH ST & 124TH AVE SE (85837)
85838	SE 208TH ST & 120TH AVE SE (85838)
85840	SE 208TH ST & 116TH AVE SE (85840)
85841	SE 208TH ST & 110TH AVE SE (85841)
85842	SE 208TH ST & 108TH AVE SE (85842)
85844	SE 208TH ST & 105TH PL SE (85844)
85846	SE 208TH ST & 101ST AVE SE (85846)
85848	S 208TH ST & 98TH PL S (85848)
58081	S 212TH ST & 84TH AVE S (58081)
58082	S 212TH ST & 80TH AVE S (58082)
58082	S 212TH ST & 84TH AVE S (58082)
58083	S 212TH ST & 76TH AVE S (58083)
58138	S 212TH ST & 72ND AVE S (58138)
58080	S 212TH ST & 68TH AVE S (58080)
58084	S 212TH ST & 64TH AVE S (58084)
58040	S 212TH ST & 59TH PL S (58040)
58050	S 212TH ST & RIVERVIEW BLVD S (58050)
58060	S 212TH ST & 42ND AVE S (58060)
50712	W JAMES ST & WASHINGTON AVE N (50712)
50717	64TH AVE S & W JAMES ST (50717)
50758	64TH AVE S & W MEEKER ST (50758)
50761	W MEEKER ST & 64TH AVE S (50761)
50770	W MEEKER ST & RUSSELL RD (50770)
58781	W MEEKER ST & FRAGER RD (58781)
58782	I-5 RAMP & KENT DES MOINES RD (58782)
53510	TRANSIT ACCESS RD & KENT DES MOINES RD (53510)
58779	KENT DES MOINES RD & I-5 RAMP (58779)
50720	W MEEKER ST & RUSSELL RD (50720)
50730	W MEEKER ST & RUSSELL RD (50730)
50735	W MEEKER ST & 64TH AVE S (50735)
50772	64TH AVE S & W MEEKER ST (50772)
57070	E JAMES ST & CENTRAL AVE N (57070)
57090	E JAMES ST & JASON AVE N (57090)
57100	E JAMES ST & SUMMIT AVE N (57100)
57110	S 240TH ST & 94TH AVE S (57110)
57120	S 240TH ST & 98TH AVE S (57120)
57126	SE 240TH ST & 102ND AVE SE (57126)
57127	SE 240TH ST & 104TH AVE SE (57127)
57121	SE 240TH ST & 108TH AVE SE (57121)
57122	SE 240TH ST & 111TH PL SE (57122)
57123	SE 240TH ST & 112TH AVE SE (57123)
57141	SE 240TH ST & 116TH AVE SE (57141)
57142	SE 240TH ST & 120TH AVE SE (57142)
57111	SE 240TH ST & 124TH AVE SE (57111)
57112	SE 240TH ST & 127TH PL SE (57112)
57113	SE 240TH ST & 132ND AVE SE (57113)
57144	132ND AVE SE & SE 245TH ST (57144)
57152	132ND AVE SE & SE 248TH ST (57152)
62187	132ND AVE SE & SE 253RD PL (62187)
60450	132ND AVE SE & SE 256TH ST (60450)
60454	132ND AVE SE & SE 260TH ST (60454)
60455	132ND AVE SE & SE 263RD PL (60455)
60456	132ND AVE SE & SE 266TH ST (60456)
60489	SE 272ND ST & 132ND AVE SE (60489)
60491	SE 272ND ST & 137TH AVE SE (60491)
60485	SE 272ND ST & 144TH AVE SE (60485)
62145	152ND WAY SE & SE 272ND ST (62145)
62150	148TH AVE SE & SE 267TH ST (62150)
62152	148TH AVE SE & SE 266TH ST (62152)
62154	148TH AVE SE & SE 264TH ST (62154)
62156	SE 263RD ST & 147TH AVE SE (62156)
62158	SE 263RD ST & 144TH AVE SE (62158)
62160	144TH AVE SE & SE 261ST ST (62160)
62162	SE 260TH ST & 143RD AVE SE (62162)
62164	140TH AVE SE & SE 259TH ST (62164)
62166	140TH AVE SE & SE 256TH ST (62166)
62168	SE 256TH ST & 138TH AVE SE (62168)
62172	SE 256TH ST & 135TH AVE SE (62172)
62177	SE 256TH ST & 132ND AVE SE (62177)
62258	SE 256TH ST & 132ND AVE SE (62258)
62260	SE 256TH ST & 135TH AVE SE (62260)
62264	SE 256TH ST & 138TH AVE SE (62264)
62266	SE 256TH ST & 140TH AVE SE (62266)
62268	140TH AVE SE & SE 259TH ST (62268)
62270	SE 260TH ST & 142ND AVE SE (62270)
62272	144TH AVE SE & SE 261ST ST (62272)
62274	144TH AVE SE & SE 263RD ST (62274)
62276	SE 263RD ST & 147TH AVE SE (62276)
62278	148TH AVE SE & SE 264TH ST (62278)
62280	148TH AVE SE & SE 266TH ST (62280)
62282	148TH AVE SE & SE 267TH ST (62282)
62285	152ND WAY SE & SE 272ND ST (62285)
62287	SE 272ND ST & 150TH PL SE (62287)
62159	SE 272ND ST & 144TH AVE SE (62159)
60494	SE 272ND ST & 137TH AVE SE (60494)
60484	132ND AVE SE & SE 266TH ST (60484)
60487	132ND AVE SE & SE 263RD PL (60487)
60486	132ND AVE SE & SE 260TH ST (60486)
62173	132ND AVE SE & SE 256TH ST (62173)
62189	132ND AVE SE & SE 253RD PL (62189)
62175	132ND AVE SE & SE 248TH ST (62175)
57445	132ND AVE SE & SE 246TH CT (57445)
57119	SE 240TH ST & 132ND AVE SE (57119)
57118	SE 240TH ST & 127TH PL SE (57118)
57117	SE 240TH ST & 124TH AVE SE (57117)
57447	SE 240TH ST & 120TH AVE SE (57447)
57448	SE 240TH ST & 116TH AVE SE (57448)
57436	SE 240TH ST & 112TH AVE SE (57436)
57437	SE 240TH ST & 111TH PL SE (57437)
57438	SE 240TH ST & 108TH AVE SE (57438)
57429	SE 240TH ST & 104TH AVE SE (57429)
57434	SE 240TH ST & 102ND AVE SE (57434)
57440	S 240TH ST & 98TH AVE S (57440)
57450	S 240TH ST & 94TH AVE S (57450)
57460	E JAMES ST & SUMMIT AVE N (57460)
57470	E JAMES ST & JASON AVE N (57470)
57480	E JAMES ST & WOODFORD AVE N (57480)
62318	SE 262ND PL & 184TH AVE SE (62318)
62295	164TH AVE SE & SE 272ND ST (62295)
62296	SE 268TH ST & 164TH AVE SE (62296)
62298	SE 268TH ST & 165TH PL SE (62298)
62300	SE 268TH ST & 167TH PL SE (62300)
62302	SE 267TH ST & 170TH AVE SE (62302)
62304	SE 267TH ST & 171ST AVE SE (62304)
62306	SE 264TH ST & 172ND AVE SE (62306)
62308	SE 264TH ST & 174TH AVE SE (62308)
62310	SE 262ND ST & 176TH AVE SE (62310)
62312	SE 261ST ST & 177TH AVE SE (62312)
62314	SE 261ST ST & 179TH AVE SE (62314)
62316	SE 262ND PL & 180TH AVE SE (62316)
62320	SE TIMBERLANE BLVD & TIMBERLANE WAY SE (62320)
62324	TIMBERLANE WAY SE & TIMBERLANE DR SE (62324)
62328	192ND AVE SE & SE 267TH ST (62328)
62332	192ND AVE SE & SE 270TH PL (62332)
62098	SE 272ND ST & 189TH AVE SE (62098)
62099	SE 272ND ST & SE WAX RD (62099)
62151	SE 272ND ST & 172ND AVE SE (62151)
62157	SE 272ND ST & 169TH PL SE (62157)
62139	SE 272ND ST & 164TH AVE SE (62139)
62142	SE 272ND ST & 156TH AVE SE (62142)
62144	SE 272ND ST & 152ND WAY SE (62144)
60465	KENT KANGLEY RD & 116TH AVE SE (60465)
60467	KENT KANGLEY RD & 111TH AVE SE (60467)
60469	KENT KANGLEY RD & 108TH AVE SE (60469)
62198	SE 256TH ST & 101ST AVE SE (62198)
62204	CANYON DR SE & 94TH AVE S (62204)
62208	CANYON DR SE & ALVORD AVE (62208)
62212	E SMITH ST & JASON AVE N (62212)
62213	E SMITH ST & STATE AVE N (62213)
62216	STATE AVE N & E SMITH ST (62216)
62220	CANYON DR SE & E TITUS ST (62220)
62228	CANYON DR SE & 94TH AVE S (62228)
62230	CANYON DR SE & S 252ND ST (62230)
62234	SE 256TH ST & 101ST AVE SE (62234)
60471	KENT KANGLEY RD & 108TH AVE SE (60471)
60473	KENT KANGLEY RD & 111TH AVE SE (60473)
60479	KENT KANGLEY RD & 116TH AVE SE (60479)
60480	KENT KANGLEY RD & 132ND AVE SE (60480)
60490	SE 272ND ST & 150TH PL SE (60490)
62288	SE 272ND ST & 152ND AVE SE (62288)
62290	SE 272ND ST & 156TH AVE SE (62290)
62294	SE 272ND ST & 164TH AVE SE (62294)
62299	SE 272ND ST & 169TH PL SE (62299)
62297	SE 272ND ST & 172ND AVE SE (62297)
62100	192ND AVE SE & SE 272ND ST (62100)
62102	192ND AVE SE & SE 269TH ST (62102)
62104	TIMBERLANE WAY SE & SE 267TH ST (62104)
62106	TIMBERLANE WAY SE & SE 265TH ST (62106)
62108	TIMBERLANE WAY SE & TIMBERLANE DR SE (62108)
62112	SE TIMBERLANE BLVD & TIMBERLANE WAY SE (62112)
62114	SE 262ND PL & 184TH AVE SE (62114)
62116	SE 262ND PL & 180TH AVE SE (62116)
62118	SE 261ST ST & 180TH AVE SE (62118)
62120	SE 261ST ST & 177TH AVE SE (62120)
62122	176TH AVE SE & SE 261ST ST (62122)
62124	SE 264TH ST & 174TH AVE SE (62124)
62126	SE 267TH ST & 172ND AVE SE (62126)
62128	SE 267TH ST & 171ST AVE SE (62128)
62130	SE 267TH ST & 170TH AVE SE (62130)
62132	SE 268TH ST & 167TH PL SE (62132)
62134	SE 268TH ST & 165TH PL SE (62134)
62136	SE 268TH ST & 164TH AVE SE (62136)
62202	CANYON DR SE & S 252ND ST (62202)
59047	124TH AVE SE & SE 316TH ST (59047)
59053	124TH AVE SE & SE 312TH ST (59053)
59057	124TH AVE SE & SE 310TH ST (59057)
59059	124TH AVE SE & SE 304TH ST (59059)
59061	124TH AVE SE & SE 300TH WAY (59061)
59065	124TH AVE SE & SE 296TH WAY (59065)
57530	124TH AVE SE & SE 288TH PL (57530)
57518	124TH AVE SE & SE 282ND ST (57518)
57519	124TH AVE SE & SE 280TH ST (57519)
59063	SE 277TH PL & 124TH AVE SE (59063)
59067	SE 276TH PL & 127TH AVE SE (59067)
59073	SE 278TH PL & 132ND AVE SE (59073)
59077	132ND AVE SE & SE 274TH ST (59077)
57159	104TH AVE SE & SE 253RD PL (57159)
57156	104TH AVE SE & SE 248TH ST (57156)
57162	104TH AVE SE & SE 248TH ST (57162)
57164	104TH AVE SE & SE 244TH ST (57164)
57422	104TH AVE SE & SE 240TH ST (57422)
57430	104TH AVE SE & SE 240TH ST (57430)
57405	104TH AVE SE & SE 244TH ST (57405)
57407	104TH AVE SE & SE 248TH ST (57407)
57409	104TH AVE SE & SE 253RD PL (57409)
57493	132ND AVE SE & SE 274TH ST (57493)
57496	132ND AVE SE & SE 278TH ST (57496)
57512	SE 276TH PL & 127TH AVE SE (57512)
57516	SE 277TH PL & 124TH AVE SE (57516)
59062	124TH AVE SE & SE 282ND ST (59062)
59069	124TH AVE SE & SE 288TH PL (59069)
59066	124TH AVE SE & SE 296TH WAY (59066)
59064	124TH AVE SE & SE 300TH WAY (59064)
57521	124TH AVE SE & SE 304TH ST (57521)
57522	124TH AVE SE & SE 310TH ST (57522)
57528	124TH AVE SE & SE 312TH ST (57528)
57534	SE 316TH ST & 124TH AVE SE (57534)
57535	SE 316TH ST & 117TH PL SE (57535)
57536	116TH AVE SE & SE 320TH ST (57536)
59272	SE 320TH ST & 118TH AVE SE (59272)
50781	REITH RD & LAKE FENWICK RD S (50781)
50783	REITH RD & S 253RD ST (50783)
50787	REITH RD & 38TH AVE S (50787)
53060	MILITARY RD S & S 259TH PL (53060)
53062	MILITARY RD S & S 254TH PL (53062)
53064	MILITARY RD S & S 252ND ST (53064)
53065	MILITARY RD S & S 250TH ST (53065)
53066	MILITARY RD S & S 248TH ST (53066)
53067	MILITARY RD S & S 244TH ST (53067)
53068	MILITARY RD S & S 242ND ST (53068)
53069	MILITARY RD S & S 239TH PL (53069)
53506	KENT DES MOINES RD & I-5 RAMP (53506)
61180	PACIFIC HWY S & S 240TH ST (61180)
50500	S 240TH ST & 26TH PL S (50500)
47263	HIGHLINE COLLEGE (47263)
48950	PACIFIC HWY S & S 240TH ST (48950)
48960	PACIFIC HWY S & KENT DES MOINES RD (48960)
53512	MILITARY RD S & S 239TH PL (53512)
50520	MILITARY RD S & S 242ND ST (50520)
53516	MILITARY RD S & S 244TH ST (53516)
53518	MILITARY RD S & S 248TH ST (53518)
53520	MILITARY RD S & S 250TH ST (53520)
53522	MILITARY RD S & S 252ND ST (53522)
53524	MILITARY RD S & S 254TH PL (53524)
50703	REITH RD & 38TH AVE S (50703)
50707	REITH RD & S 253RD ST (50707)
53508	KENT DES MOINES RD & I-5 RAMP (53508)
47416	WESLEY TERRACE (47416)
84821	NE BELLEVUE REDMOND RD & 152ND AVE NE (84821)
46480	PARK AVE N & BRONSON WAY N (46480)
46490	PARK AVE N & N 2ND ST (46490)
46500	PARK AVE N & N 3RD ST (46500)
46510	PARK AVE N & N 4TH ST (46510)
46520	PARK AVE N & N 6TH ST (46520)
46530	PARK AVE N & N 8TH ST (46530)
46541	SOUTHPORT DR N & GARDEN AVE N (46541)
46541	PARK AVE N & GARDEN AVE N (46541)
71356	CLYDE HILL/YARROW PT & SR-520 - 92ND AVENUE (71356)
25752	MONTLAKE BLVD E & E SHELBY ST (25752)
45191	SOUTHPORT DR N & LAKE WASHINGTON BLVD N (45191)
45191	PARK AVE N & LAKE WASHINGTON BLVD N (45191)
45219	PARK AVE N & N 8TH ST (45219)
45230	PARK AVE N & N 6TH ST (45230)
45240	PARK AVE N & N 4TH ST (45240)
45260	PARK AVE N & NORTH 1ST STREET (45260)
45270	PARK AVE N & N 1ST ST (45270)
46476	RENTON TRANSIT CENTER BAY #1 (46476)
62081	SE KENT-KANGLEY RD & MAPLE VALLY - BLACK DIAMOND RD SE (62081)
62083	SE KENT-KANGLEY RD & 235TH AVE SE (62083)
99483	SE 272ND ST & 228TH AVE SE (99483)
62085	SE 272ND ST & WITTE RD SE (62085)
62089	SE 272ND ST & 213TH PL SE (62089)
62331	SE 272ND ST & 209TH AVE SE (62331)
62094	SE 272ND ST & 204TH AVE SE (62094)
62096	SE 272ND ST & 201ST AVE SE (62096)
62097	SE 272ND ST & 195TH AVE SE (62097)
62117	180TH AVE SE & SE 266TH PL (62117)
62133	SE WAX RD & SE 272ND ST (62133)
62178	SE 256TH ST & 127TH AVE SE (62178)
62180	SE 256TH ST & 124TH AVE SE (62180)
62184	SE 256TH ST & 118TH PL SE (62184)
62186	SE 256TH ST & 116TH AVE SE (62186)
62190	SE 256TH ST & 113TH AVE SE (62190)
62194	SE 256TH ST & 109TH AVE SE (62194)
62196	SE 256TH ST & KENT KANGLEY RD (62196)
62236	SE 256TH ST & 106TH AVE SE (62236)
62238	SE 256TH ST & 109TH AVE SE (62238)
62242	SE 256TH ST & 113TH AVE SE (62242)
62246	SE 256TH ST & 116TH AVE SE (62246)
62248	SE 256TH ST & 118TH PL SE (62248)
62252	SE 256TH ST & 124TH AVE SE (62252)
62254	SE 256TH ST & 128TH AVE SE (62254)
62301	SE WAX RD & 176TH PL SE (62301)
62303	180TH AVE SE & SE 267TH PL (62303)
62307	SE 272ND ST & 201ST AVE SE (62307)
62309	SE 272ND ST & 204TH AVE SE (62309)
62333	SE 272ND ST & 207TH AVE SE (62333)
62313	SE 272ND ST & 213TH PL SE (62313)
62317	SE 272ND ST & 228TH AVE SE (62317)
62319	SE KENT-KANGLEY RD & 235TH AVE SE (62319)
57130	104TH AVE SE & SE 240TH ST (57130)
57140	104TH AVE SE & SE 235TH ST (57140)
57150	104TH AVE SE & SE 232ND ST (57150)
57160	104TH AVE SE & SE 228TH ST (57160)
57180	108TH AVE SE & SE 224TH ST (57180)
57185	108TH AVE SE & SE 220TH PL (57185)
57190	108TH AVE SE & SE 217TH ST (57190)
57200	108TH AVE SE & SE 212TH ST (57200)
57210	108TH AVE SE & SE 208TH ST (57210)
57220	108TH AVE SE & SE 204TH ST (57220)
57230	108TH AVE SE & SE 200TH ST (57230)
57240	108TH AVE SE & SE 196TH ST (57240)
57250	108TH AVE SE & SE 192ND ST (57250)
57260	108TH AVE SE & SE 186TH ST (57260)
57270	108TH AVE SE & SE 181ST ST (57270)
60320	SE CARR RD & 108TH AVE SE (60320)
60340	SE CARR RD & 103RD AVE SE (60340)
60350	SE CARR RD & 98TH AVE S (60350)
60361	TALBOT RD S & S CARR RD (60361)
60362	TALBOT RD S & S 177TH ST (60362)
60363	TALBOT RD S & S 37TH ST (60363)
60359	TALBOT RD S & S 32ND ST (60359)
60364	TALBOT RD S & S 27TH PL (60364)
60367	TALBOT RD S & S 26TH ST (60367)
60366	TALBOT RD S & S 23RD ST (60366)
59828	S 21ST ST & SMITHERS AVE S (59828)
59934	SR 515 & S 15TH ST (59934)
59936	S 21ST ST & SMITHERS AVE S (59936)
59944	TALBOT RD S & S 23RD ST (59944)
59945	TALBOT RD S & S 26TH ST (59945)
59946	TALBOT RD S & S 27TH PL (59946)
59951	TALBOT RD S & S 32ND ST (59951)
59947	TALBOT RD S & S 36TH ST (59947)
59948	TALBOT RD S & S 177TH ST (59948)
59949	TALBOT RD S & S CARR RD (59949)
59370	S CARR RD & TALBOT RD S (59370)
59380	S CARR RD & SMITHERS AVE S (59380)
59390	SE CARR RD & 103RD AVE SE (59390)
59400	SE CARR RD & 106TH PL SE (59400)
57280	108TH AVE SE & SE CARR RD (57280)
57290	108TH AVE SE & SE 181ST ST (57290)
57300	108TH AVE SE & SE 186TH ST (57300)
57310	108TH AVE SE & SE 192ND ST (57310)
57320	108TH AVE SE & SE 196TH ST (57320)
57330	108TH AVE SE & SE 201ST ST (57330)
57340	108TH AVE SE & SE 204TH ST (57340)
57350	108TH AVE SE & SE 208TH ST (57350)
57360	108TH AVE SE & SE 212TH ST (57360)
57370	108TH AVE SE & SE 217TH ST (57370)
57375	108TH AVE SE & SE 220TH PL (57375)
57390	BENSON RD SE & SE 224TH ST (57390)
57400	104TH AVE SE & SE 228TH ST (57400)
57410	104TH AVE SE & SE 232ND ST (57410)
57420	104TH AVE SE & SE 236TH PL (57420)
80458	S 317TH ST & 26TH AVE S (80458)
80451	23RD AVE S & S 320TH ST (80451)
83751	FED WAY/320TH STREET P&R BAY #1 (83751)
80455	23RD AVE S & S 319TH PL (80455)
80462	S 317TH ST & 26TH AVE S (80462)
47970	I-5 & S 272ND ST (47970)
47972	I-5 & S 272ND ST (47972)
60588	S 348TH ST & PACIFIC HWY S (60588)
60587	S 348TH ST & 9TH AVE S (60587)
60589	S 348TH ST & PACIFIC HWY S (60589)
80432	FEDERAL WAY TC BAY #2 (80432)
61320	PACIFIC HWY S & S 316TH ST (61320)
83760	S 320TH ST & PACIFIC HWY S (83760)
83770	S 320TH ST & 11TH PL S (83770)
83781	S 320TH ST & 8TH AVE S (83781)
83782	S 320TH ST & 6TH AVE S (83782)
83783	S 320TH ST & 4TH AVE S (83783)
83784	SW 320TH ST & 1ST AVE S (83784)
83785	SW 320TH ST & 6TH AVE SW (83785)
83788	SW 320TH ST & 10TH PL SW (83788)
83787	SW 320TH ST & 13TH AVE SW (83787)
83786	SW 320TH ST & 18TH AVE SW (83786)
42500	21ST AVE SW & SW 320TH ST (42500)
42520	21ST AVE SW & SW 325TH PL (42520)
42540	21ST AVE SW & SW 330TH ST (42540)
42550	21ST AVE SW & SW 334TH ST (42550)
42560	21ST AVE SW & SW 336TH ST (42560)
42570	21ST AVE SW & SW 339TH ST (42570)
42370	21ST AVE SW & SW 338TH ST (42370)
42380	21ST AVE SW & SW 336TH ST (42380)
42390	21ST AVE SW & SW 334TH ST (42390)
42400	21ST AVE SW & SW 330TH ST (42400)
42420	21ST AVE SW & SW 325TH PL (42420)
83703	SW 320TH ST & 21ST AVE SW (83703)
83704	SW 320TH ST & 18TH AVE SW (83704)
83702	SW 320TH ST & 13TH AVE SW (83702)
83701	SW 320TH ST & 10TH PL SW (83701)
83716	SW 320TH ST & 6TH AVE SW (83716)
83706	S 320TH ST & 1ST AVE S (83706)
83707	S 320TH ST & 3RD AVE S (83707)
83708	S 320TH ST & 5TH AVE S (83708)
83709	S 320TH ST & 8TH AVE S (83709)
83720	S 320TH ST & 11TH PL S (83720)
60650	PACIFIC HWY S & S 320TH ST (60650)
61313	S 316TH ST & PACIFIC HWY S (61313)
80437	FEDERAL WAY TC BAY #7 (80437)
57840	1ST ST NE & B ST NE (57840)
57860	AUBURN WAY N & 4TH ST NE (57860)
57872	9TH ST NE & D ST NE (57872)
57874	D ST NE & 15TH ST NE (57874)
58271	15TH ST NE & D ST NE (58271)
57899	AUBURN WAY N & 17TH ST NE (57899)
57900	AUBURN WAY N & 22ND ST NE (57900)
57910	AUBURN WAY N & 28TH ST NE (57910)
57912	AUBURN WAY N & 30TH ST NE (57912)
57915	AUBURN WAY N & 37TH ST NE (57915)
57920	AUBURN WAY N & 42ND ST NE (57920)
57930	AUBURN WAY N & 45TH ST NE (57930)
57940	AUBURN WAY N & 49TH ST NE (57940)
